1.000000    1.355243
1.040000    1.834495
1.080000    1.540160
1.120000    1.521781
1.160000    1.244652
1.200000    1.219849
1.240000    1.195914
1.280000    1.026551
1.320000    1.002517
1.360000    0.772563
1.400000    1.065611
1.440000    0.921931
1.480000    0.930726
1.520000    0.839624
1.560000    0.894125
1.640000    0.723579
1.680000    0.690215
1.720000    0.795278
1.760000    0.791441
1.800000    0.911932
1.840000    0.762259
1.880000    0.936178
1.920000    0.845163
1.960000    1.053844
2.000000    0.829407
2.040000    0.811523
2.080000    1.037475
2.120000    0.896988
2.160000    0.956089
2.200000    0.893074
2.240000    0.819373
2.280000    1.025173
2.320000    0.920512
2.360000    0.814740
2.400000    0.722854
2.440000    0.898792
2.480000    0.832169
2.520000    0.889655
2.560000    1.089506
2.600000    0.801766
2.640000    0.767094
2.680000    1.003859
2.720000    0.968355
2.760000    0.853077
2.800000    0.611127
2.840000    0.856684
2.880000    0.823136
2.920000    0.854283
2.960000    1.069076
3.000000    0.751793
3.040000    0.980715
3.080000    0.759932
3.120000    0.817850
3.160000    1.003461
3.200000    0.919120
3.240000    1.004985
3.280000    0.611786
3.320000    0.771776
3.360000    0.995487
3.400000    0.992066
3.440000    1.128969
3.480000    0.618931
3.520000    0.973298
3.560000    0.823066
3.600000    0.830133
3.640000    0.812087
3.680000    0.866862
3.720000    0.622174
3.760000    0.553705
3.800000    0.609941
3.840000    0.796488
3.880000    0.606848
3.920000    0.891884
3.960000    0.998910
4.040000    0.839941
4.080000    1.176617
4.120000    0.923192
4.160000    0.905608
4.200000    nan
4.240000    nan
4.280000    nan
4.320000    nan
4.360000    nan
4.400000    nan
4.440000    nan
4.480000    nan
