0    0.040000
0    -0.030000
0    -0.080000
0    -0.105000
0    -0.122500
0    -0.145000
0    -0.160000
0    -0.167500
0    -0.182500
0    -0.195000
0    -0.202500
0    -0.220000
0    -0.240000
0    -0.247500
0    -0.255000
0    -0.265000
0    -0.280000
0    -0.287500
0    -0.292500
0    -0.310000
0    -0.317500
0    -0.320000
0    -0.325000
0    -0.335000
0    -0.342500
0    -0.350000
0    -0.350000
0    -0.362500
0    -0.372500
0    -0.377500
0    -0.385000
0    -0.400000
0    -0.405000
0    -0.412500
0    -0.417500
0    -0.425000
0    -0.427500
0    -0.437500
0    -0.440000
0    -0.447500
0    -0.450000
0    -0.457500
0    -0.457500
0    -0.462500
0    -0.470000
0    -0.480000
0    -0.480000
0    -0.482500
0    -0.482500
0    -0.482500
0    -0.485000
0    -0.487500
0    -0.497500
0    -0.500000
0    -0.517500
0    -0.520000
0    -0.525000
0    -0.525000
0    -0.525000
0    -0.527500
0    -0.527500
0    -0.530000
0    -0.537500
0    -0.540000
0    -0.542500
0    -0.542500
0    -0.545000
0    -0.545000
0    -0.555000
0    -0.557500
0    -0.557500
0    -0.557500
0    -0.557500
0    -0.562500
0    -0.567500
0    -0.575000
0    -0.580000
0    -0.582500
0    -0.585000
0    -0.587500
0    -0.592500
0    -0.595000
0    -0.600000
0    -0.600000
0    -0.600000
0    -0.605000
0    -0.607500
0    -0.607500
0    -0.610000
0    -0.610000
0    -0.610000
0    -0.612500
0    -0.615000
0    -0.615000
0    -0.615000
0    -0.615000
0    -0.615000
0    -0.617500
0    -0.620000
0    -0.622500
0    -0.627500
0    -0.632500
0    -0.632500
0    -0.632500
0    -0.632500
0    -0.632500
0    -0.632500
0    -0.632500
0    -0.635000
0    -0.635000
0    -0.635000
0    -0.635000
0    -0.635000
0    -0.635000
0    -0.635000
0    -0.637500
0    -0.640000
0    -0.640000
0    -0.645000
0    -0.645000
0    -0.652500
0    -0.652500
0    -0.652500
0    -0.655000
0    -0.662500
0    -0.665000
0    -0.667500
0    -0.667500
0    -0.667500
0    -0.667500
0    -0.672500
0    -0.672500
0    -0.672500
0    -0.672500
0    -0.672500
0    -0.675000
0    -0.677500
0    -0.677500
0    -0.682500
0    -0.687500
0    -0.687500
0    -0.690000
0    -0.695000
0    -0.700000
0    -0.700000
0    -0.705000
0    -0.707500
0    -0.710000
0    -0.710000
0    -0.710000
0    -0.710000
0    -0.710000
0    -0.712500
0    -0.715000
0    -0.715000
0    -0.717500
0    -0.717500
0    -0.717500
0    -0.717500
0    -0.717500
0    -0.720000
0    -0.720000
0    -0.725000
0    -0.725000
0    -0.727500
0    -0.727500
0    -0.727500
0    -0.730000
0    -0.732500
0    -0.737500
0    -0.737500
0    -0.737500
0    -0.737500
0    -0.737500
0    -0.740000
0    -0.740000
0    -0.740000
0    -0.740000
